date,usaf,wban,code,station,lat,lon,elev,wd,ws,ceil_hgt,visibility,air_temp,dew_point,atmos_pres,RH,cl_1,cl_1_height,cl_2,cl_2_height,cl_3,cl_3_height,cl
2017-01-01T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,4.6,3353,16093,11.1,7.2,1012.2,77.11007585804657,7,3353,NA,NA,NA,NA,7
2017-01-01T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.1,22e3,16093,10,6.7,1012.3,80.15465334659592,0,NA,NA,NA,NA,NA,0
2017-01-01T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,2.1,22e3,16093,10,6.7,1012.6,80.15465334659592,0,NA,NA,NA,NA,NA,0
2017-01-01T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.1,22e3,12875,8.9,6.7,1012.6,86.24178999401023,0,NA,NA,NA,NA,NA,0
2017-01-01T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.6,22e3,14484,7.8,6.1,1012.7,89.12855530227468,0,NA,NA,NA,NA,NA,0
2017-01-01T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,20,1.5,22e3,9656,6.7,5.6,1012.8,92.78298499906647,0,NA,NA,NA,NA,NA,0
2017-01-01T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,10.000000000000002,1.5,22e3,16093,6.7,5,1013.3,89.04193059710647,0,NA,NA,NA,NA,NA,0
2017-01-01T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,6.7,5,1013.1,89.04193059710647,0,NA,NA,NA,NA,NA,0
2017-01-01T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,1.5,22e3,16093,6.7,5,1013.1,89.04193059710647,0,NA,NA,NA,NA,NA,0
2017-01-01T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,40,2.6,22e3,16093,5.6,3.9,1013.1,88.95391599248276,0,NA,NA,NA,NA,NA,0
2017-01-01T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,80,3.1,22e3,16093,6.1,3.3,1012.7,82.45124000439833,0,NA,NA,NA,NA,NA,0
2017-01-01T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,290,2.6,22e3,16093,4.4,2.8,1012.9,89.48031824257603,0,NA,NA,NA,NA,NA,0
2017-01-01T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,80,3.1,22e3,16093,5,3.3,1013.1,88.90531020056504,0,NA,NA,NA,NA,NA,0
2017-01-01T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,4.4,2.8,1013.4,89.48031824257603,0,NA,NA,NA,NA,NA,0
2017-01-01T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,80,2.1,22e3,16093,5.6,2.8,1013.4,82.389345059433,0,NA,NA,NA,NA,NA,0
2017-01-01T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,2.6,22e3,16093,5.6,3.3,1013.4,85.31870588286222,0,NA,NA,NA,NA,NA,0
2017-01-01T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,140,1.5,22e3,16093,8.9,5,1013.9,76.77459152935147,0,NA,NA,NA,NA,NA,0
2017-01-01T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,11.7,3.9,1014.3,59.084896701470704,0,NA,NA,NA,NA,NA,0
2017-01-01T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,1.5,22e3,16093,12.2,5.6,1014.5,64.32072236544495,0,NA,NA,NA,NA,NA,0
2017-01-01T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,190,4.1,22e3,16093,13.9,6.1,1013.9,59.5978629966533,0,NA,NA,NA,NA,NA,0
2017-01-01T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,5.1,22e3,16093,13.9,7.8,1013.7,66.90725060560436,0,NA,NA,NA,NA,NA,0
2017-01-01T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.1,22e3,16093,14.4,7.2,1013.2,62.20341719743805,0,NA,NA,NA,NA,NA,0
2017-01-01T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,4.6,22e3,16093,14.4,8.3,1013.4,67.006614390546,0,NA,NA,NA,NA,NA,0
2017-01-01T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.6,22e3,16093,13.9,7.8,1013.5,66.90725060560436,0,NA,NA,NA,NA,NA,0
2017-01-02T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,170,2.1,22e3,16093,12.8,7.8,1013.7,71.85134108516705,4,945,NA,NA,NA,NA,4
2017-01-02T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,130,2.1,22e3,16093,11.1,7.8,1014.7,80.30067358311567,2,1036,NA,NA,NA,NA,2
2017-01-02T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,130,1.5,1036,16093,12.2,7.2,1015.5,71.74493145375244,8,1036,NA,NA,NA,NA,8
2017-01-02T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,2.6,1158,16093,11.1,7.8,1016,80.30067358311567,7,1158,NA,NA,NA,NA,7
2017-01-02T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,130,1.5,1280,16093,11.1,7.8,1016.7,80.30067358311567,8,1280,NA,NA,NA,NA,8
2017-01-02T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,49.99999999999999,2.6,1250,16093,10.6,7.8,1017.1,82.98937628770379,8,1250,NA,NA,NA,NA,8
2017-01-02T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,2.6,1189,16093,10.6,7.8,1016.8,82.98937628770379,7,1189,NA,NA,NA,NA,7
2017-01-02T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1341,16093,10,7.2,1016.6,82.91953344551179,4,1036,7,1341,NA,NA,7
2017-01-02T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1341,16093,9.4,7.8,1016.6,89.85514238323358,4,1036,8,1341,NA,NA,8
2017-01-02T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1372,16093,10,7.8,1017.1,86.34726033496514,4,1036,7,1372,NA,NA,7
2017-01-02T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1402,16093,8.9,7.8,1017.2,92.89825299638285,7,1402,NA,NA,NA,NA,7
2017-01-02T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1402,16093,10,7.8,1017,86.34726033496514,4,1067,8,1402,NA,NA,8
2017-01-02T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,9.4,7.2,1017.1,86.28993197630354,4,1433,NA,NA,NA,NA,4
2017-01-02T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,8.9,7.8,1017.4,92.89825299638285,0,NA,NA,NA,NA,NA,0
2017-01-02T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,1.5,22e3,16093,10,7.2,1017.9,82.91953344551179,0,NA,NA,NA,NA,NA,0
2017-01-02T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.1,1433,16093,10.6,7.8,1018.7,82.98937628770379,8,1433,NA,NA,NA,NA,8
2017-01-02T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.6,1372,16093,11.7,8.3,1019.1,79.84167991388375,8,1372,NA,NA,NA,NA,8
2017-01-02T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,4.1,22e3,16093,12.8,7.8,1020.1,71.85134108516705,2,1494,NA,NA,NA,NA,2
2017-01-02T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,2.6,22e3,16093,13.3,8.3,1019.9,71.9394118805049,2,1433,NA,NA,NA,NA,2
2017-01-02T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.1,22e3,16093,13.9,7.2,1019.5,64.24264049166443,2,884,4,1128,NA,NA,4
2017-01-02T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,2.1,884,16093,13.3,7.8,1018.8,69.55595182561225,7,884,8,1128,NA,NA,8
2017-01-02T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,175.00000000000003,2.1,1112.5,16093,13.3,7.5,1019.1,68.17159299965368,5.5,1005.5,7.5,1265,8,1402,8
2017-01-02T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,170,2.6,1524,16093,13.3,7.2,1019.2,66.78723417369513,4,1036,4,1311,7,1524,7
2017-01-02T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,170,2.1,1494,16093,13.3,7.8,1019.6,69.55595182561225,2,1036,7,1494,NA,NA,7
2017-01-03T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,170,1.5,1463,16093,12.8,7.8,1019.6,71.85134108516705,2,1067,7,1463,NA,NA,7
2017-01-03T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,150.00000000000003,2.6,22e3,16093,12.2,7.2,1020.1,71.74493145375244,4,1524,NA,NA,NA,NA,4
2017-01-03T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,100,1.5,22e3,16093,11.7,7.2,1020.8,74.13098809695235,2,1067,2,1524,NA,NA,2
2017-01-03T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,90,2.1,22e3,16093,10,7.2,1021.1,82.91953344551179,0,NA,NA,NA,NA,NA,0
2017-01-03T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,100,1.5,22e3,16093,10,7.2,1021.5,82.91953344551179,4,3353,NA,NA,NA,NA,4
2017-01-03T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,49.99999999999999,2.6,22e3,16093,9.4,6.7,1021.9,83.41410709728494,2,3353,NA,NA,NA,NA,2
2017-01-03T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.1,22e3,16093,8.9,6.7,1022.6,86.24178999401023,0,NA,NA,NA,NA,NA,0
2017-01-03T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.1,1341,16093,8.9,6.7,1022.9,86.24178999401023,7,1341,NA,NA,NA,NA,7
2017-01-03T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,8.3,6.1,1022.9,86.18357231700537,2,1219,NA,NA,NA,NA,2
2017-01-03T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,3.1,22e3,16093,8.9,6.7,1023,86.24178999401023,2,1372,NA,NA,NA,NA,2
2017-01-03T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.1,22e3,16093,8.9,6.7,1022.9,86.24178999401023,0,NA,NA,NA,NA,NA,0
2017-01-03T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.6,22e3,16093,8.9,6.7,1022.5,86.24178999401023,0,NA,NA,NA,NA,NA,0
2017-01-03T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.6,22e3,16093,9.4,6.7,1022,83.41410709728494,0,NA,NA,NA,NA,NA,0
2017-01-03T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,3.6,22e3,16093,9.4,6.1,1022.2,80.0740939760815,0,NA,NA,NA,NA,NA,0
2017-01-03T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,49.99999999999999,3.1,22e3,16093,8.9,6.7,1022.2,86.24178999401023,0,NA,NA,NA,NA,NA,0
2017-01-03T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,49.99999999999999,2.6,22e3,16093,10,6.7,1022.2,80.15465334659592,0,NA,NA,NA,NA,NA,0
2017-01-03T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,10.6,7.8,1022.9,82.98937628770379,0,NA,NA,NA,NA,NA,0
2017-01-03T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,12.8,7.8,1023.2,71.85134108516705,0,NA,NA,NA,NA,NA,0
2017-01-03T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,1.5,1463,16093,13.9,7.8,1023,66.90725060560436,8,1463,NA,NA,NA,NA,8
2017-01-03T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1402,16093,14.4,7.2,1022,62.20341719743805,8,1402,NA,NA,NA,NA,8
2017-01-03T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1341,16093,15,6.7,1020.9,57.84570080080641,8,1341,NA,NA,NA,NA,8
2017-01-03T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,180,2.1,22e3,16093,15,7.8,1020.3,62.33445266938521,4,1219,NA,NA,NA,NA,4
2017-01-03T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.1,1280,16093,14.4,7.8,1020.5,64.78456091676979,8,1280,NA,NA,NA,NA,8
2017-01-03T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,2.6,1097,16093,14.4,7.8,1020.5,64.78456091676979,8,1097,NA,NA,NA,NA,8
2017-01-04T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,2.1,1128,16093,13.9,8.9,1020.7,72.04437966056288,8,1128,NA,NA,NA,NA,8
2017-01-04T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1067,16093,12.8,8.9,1021,77.36278946333405,7,1067,NA,NA,NA,NA,7
2017-01-04T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1067,16093,11.1,8.3,1021.6,83.04714517214438,7,1067,NA,NA,NA,NA,7
2017-01-04T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,1.5,22e3,16093,10.6,7.8,1021.7,82.98937628770379,0,NA,NA,NA,NA,NA,0
2017-01-04T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1372,16093,10.6,8.3,1022.4,85.82659494075725,8,1372,NA,NA,NA,NA,8
2017-01-04T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.1,1372,16093,11.1,8.3,1022.3,83.04714517214438,8,1372,NA,NA,NA,NA,8
2017-01-04T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,40,1.5,1372,16093,10.6,8.9,1022.2,89.34300317506171,8,1372,NA,NA,NA,NA,8
2017-01-04T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,1097,16093,10.6,8.3,1022.4,85.82659494075725,7,1097,8,1372,NA,NA,8
2017-01-04T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,2.1,1402,16093,11.1,8.3,1021.8,83.04714517214438,4,1006,8,1402,NA,NA,8
2017-01-04T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,49.99999999999999,3.1,1250,16093,11.1,8.9,1021.6,86.45112891638526,2,914,8,1250,NA,NA,8
2017-01-04T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,10.6,8.3,1021.4,85.82659494075725,0,NA,NA,NA,NA,NA,0
2017-01-04T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,310,0.75,838,16093,10,8.3,1021.5,89.29776450630827,4,610,7,838,8,1341,8
2017-01-04T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,65.37407910072324,3.35,1554.5,16093,10.6,8.3,1021.1,85.82659494075725,4,899,7,1554.5,8,1676,7.5
2017-01-04T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,2.1,1676,16093,10.6,8.3,1021,85.82659494075725,2,1219,8,1676,NA,NA,8
2017-01-04T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,40,3.1,1494,16093,11.7,8.9,1020.9,83.1159535954886,8,1494,NA,NA,NA,NA,8
2017-01-04T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,792,9656,11.85,9.2,1021.3,83.99079319299722,2,549,7,792,8,1036,8
2017-01-04T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,1.5,396,8047,11.85,10.8,1022.2,93.35388386768005,7,396,8,732,NA,NA,8
2017-01-04T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,8.137781278405779,1.125,586.75,8448.75,12.5,11,1022.2,90.68212435603597,3.25,335,6.25,594.75,8,838,8
2017-01-04T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,407.625,2967.25,13.4625,12.049999999999999,1022,91.27175992200429,4.625,228.625,7.333333333333333,538.3333333333334,8,678.25,8
2017-01-04T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,254,1743.3333333333333,13.3,12.2,1021.3,93.11808940582289,7,254,8,472.5,NA,NA,8
2017-01-04T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,314.6666666666667,2414,13.9,12.8,1020.3,93.14701747293063,6,264,8,335,NA,NA,8
2017-01-04T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,0.3,311,2333.6,14.120000000000001,12.84,1019.4,92.09187462891629,4.2,213.2,8,526,NA,NA,8
2017-01-04T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,90,0.5,406.3333333333333,2548,14.066666666666666,12.8,1019.4,92.16607791236862,8,406.3333333333333,NA,NA,NA,NA,8
2017-01-04T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,381,1810.5,13.925,12.850000000000001,1019.2,93.2994982587557,8,381,NA,NA,NA,NA,8
2017-01-05T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,310,0.5,183,2279.6666666666665,13.9,12.8,1019,93.14701747293063,7,183,8,457.3333333333333,NA,NA,8
2017-01-05T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,284.3333333333333,2548,13.933333333333334,12.866666666666667,1018.7,93.35032518736406,7.666666666666667,284.3333333333333,8,396,NA,NA,8
2017-01-05T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,10.000000000000002,0.6,219.2,2977.4,13.9,13.100000000000001,1018.7,94.984378486483,8,219.2,NA,NA,NA,NA,8
2017-01-05T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,42.087631054067565,2.075,221,3520.25,13.925,13.100000000000001,1018.5,94.83063243671602,8,221,NA,NA,NA,NA,8
2017-01-05T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,55.79689786119902,2.475,305,2916.75,13.9,12.8,1018.5,93.14701747293063,8,305,NA,NA,NA,NA,8
2017-01-05T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.725,274.25,3218.5,13.9,12.925,1018.8,93.91258456191079,8,274.25,NA,NA,NA,NA,8
2017-01-05T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,53.681093223427496,1.9000000000000001,213,2548.3333333333335,13.9,12.8,1018.6,93.14701747293063,8,213,NA,NA,NA,NA,8
2017-01-05T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,55.835395992352986,1.2,284.6666666666667,2548,13.933333333333334,12.866666666666667,1018.1,93.35032518736406,4,183,8,305,NA,NA,8
2017-01-05T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,65.28797322249206,1.1625,362.125,3218.625,13.9125,12.950000000000001,1017.5,93.98882495482333,7.25,339.25,8,366,NA,NA,8
2017-01-05T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,56.67043694469768,2.6,457,2682,13.933333333333334,12.866666666666667,1017.2,93.35032518736406,8,457,NA,NA,NA,NA,8
2017-01-05T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,63.10846446354858,2.5166666666666666,411.6666666666667,3218.5,13.9,12.8,1016.8,93.14701747293063,7,396.3333333333333,8,366,NA,NA,8
2017-01-05T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,1.5,371,3487,13.916666666666668,13.25,1016.2,95.80056162674786,8,371,NA,NA,NA,NA,8
2017-01-05T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,76.5297695534486,1.74,335.4,3701.6,13.9,13.3,1015.2,96.20928582885125,8,335.4,NA,NA,NA,NA,8
2017-01-05T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,80,0.25,243.83333333333334,3084.5,13.916666666666668,13.25,1015.4,95.80056162674786,7,223.5,8,305,NA,NA,8
2017-01-05T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,315,1.5,152,4023.5,13.95,13.15,1015.8,94.9831132225411,8,152,NA,NA,NA,NA,8
2017-01-05T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,312.5195188987329,2.575,205.5,3218.75,14.175,13.475000000000001,1016,95.63779103051297,8,205.5,NA,NA,NA,NA,8
2017-01-05T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,305.10103998932806,1.5666666666666667,213,5230.333333333333,14.4,13.9,1016.5,96.8434474022627,8,213,NA,NA,NA,NA,8
2017-01-05T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,213.59045378773072,3.1999999999999997,152.25,3721.5,15.55,14.175,1016.7,91.62131499997315,8,152.25,NA,NA,NA,NA,8
2017-01-05T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,205.29805159758197,4.625,91,5331,15.725,15,1015.9,95.50366201312877,7.75,91,7,244,8,427,8
2017-01-05T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,205.91957346489022,3.4749999999999996,274.5,10058.25,16.4,14.55,1015.2,88.94822116545019,6.25,213.5,7.75,427,NA,NA,7.75
2017-01-05T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.8499999999999996,488,16093,16.85,13.95,1014.3,83.14958819701394,7,488,NA,NA,NA,NA,7
2017-01-05T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,246.0673721732018,4.5,404,16093,16.4,13.600000000000001,1014.3,83.63621463738014,7.5,404,NA,NA,NA,NA,7.5
2017-01-05T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,247.77508014886953,3.933333333333333,427,16093,16.1,13.700000000000001,1014.3,85.80403391716473,6,366,7.666666666666667,1991.3333333333333,8,2743,8
2017-01-05T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,190,3.6,427,16093,16.1,13.3,1014,83.60402290514587,8,427,NA,NA,NA,NA,8
2017-01-06T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,254.99999999999997,4.6,457,16093,15.3,12.8,1014.7,85.17849691417004,7.5,457,NA,NA,NA,NA,7.5
2017-01-06T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,234.67450147738964,2.566666666666667,14798.666666666666,16093,14.233333333333334,12.2,1014.7,87.69736741504003,3.6666666666666665,396,NA,NA,NA,NA,3.6666666666666665
2017-01-06T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.99999999999994,2.6,22e3,16093,13.9,11.7,1015,86.70853815790846,0,NA,NA,NA,NA,NA,0
2017-01-06T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,13.9,11.1,1015.1,83.3635564935708,0,NA,NA,NA,NA,NA,0
2017-01-06T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,2.6,22e3,16093,12.2,10.6,1015.7,90.0536158885348,4,488,NA,NA,NA,NA,4
2017-01-06T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,199.99999999999997,0.75,488,16093,11.7,10,1015.9,89.42495613399912,7,488,NA,NA,NA,NA,7
2017-01-06T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,170,0.8666666666666667,447,16093,11.7,10,1016.4,89.42495613399912,8,447,NA,NA,NA,NA,8
2017-01-06T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,150.00000000000003,1.5,488,16093,11.1,9.4,1016,89.38041126026602,8,488,NA,NA,NA,NA,8
2017-01-06T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,488,16093,11.7,10,1016.2,89.42495613399912,8,488,NA,NA,NA,NA,8
